Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Life_expectancy,Region_Africa,Region_Asia,Region_Central America and Caribbean,Region_European Union,Region_Middle East,Region_North America,Region_Oceania,Region_Rest of Europe,Region_South America
-0.32539568672798425,-0.9502596421517959,-0.853599579875817,-1.1228830205043847,1.3611588957401202,0.2318181408448108,-0.34009563689502137,-0.015010553790988562,0.4974454636598914,0.4975917130271807,-0.3419977764777223,4.005891054629339,-0.21394898858642838,-0.9613276756217515,-0.9945625770721341,1.472051183056005,1.9590400296670403,-1.9590400296670405,81.5,False,False,False,False,False,False,False,True,False
-1.4100479758212652,-0.9647875002819026,-0.8580876894625393,-0.9727222821908598,0.16806728288524206,0.2318181408448108,0.6783197371573381,0.3041109545883544,0.29847654118115274,0.30443602502096684,-0.3629975884906589,3.3633734650319105,-0.2357132833638752,-0.9162568346411714,-0.9282558328455287,1.4089796345509422,1.9590400296670403,-1.9590400296670405,78.8,False,False,False,False,False,False,False,True,False
1.193117518002609,-1.0228989328023295,-0.9029687853297624,-1.006915793694725,1.069793365021876,0.2318181408448108,0.7855213554786391,0.44087731532235896,0.7627373602982097,0.7551326303687992,-0.3419977764777223,1.8606418215245124,-0.22889820116083628,-0.8937214141508814,-0.9061535847699936,1.472051183056005,1.9590400296670403,-1.9590400296670405,81.0,False,False,False,True,False,False,False,False,False
-0.10846522890932808,1.3233501552099007,1.098728090348391,0.5538306536922776,-1.1732188671452943,-0.5810517988739677,-0.7153013010195749,-0.6988423574610099,-0.7626910453721202,-0.7257276443455071,-0.36719755089324624,-0.6127467376032318,-0.2640728189829725,0.5485454972276819,0.508390292064256,-1.3030969511667454,-0.5104540922371866,0.5104540922371864,60.7,True,False,False,False,False,False,False,False,False
-0.5423261445466404,-1.0011071456071694,-0.8805282373961509,-1.074797986953894,0.7934984652028518,-0.08082414366241174,0.35671488219343506,-1.109141439663022,0.563768437819471,0.7551326303687992,-0.30419811485443626,1.2732275420745602,0.6675415901270652,-0.7134380502285609,-0.7514378482412476,1.1251576662781608,1.9590400296670403,-1.9590400296670405,81.9,False,True,False,False,False,False,False,False,False
0.9761870601839528,0.3172959797000127,0.3177970222587077,0.5625215589326008,0.6653981025594858,-0.14335260056385624,-0.7153013010195749,-0.060599340702323964,-0.4310761745742224,-0.2750310389976747,0.2837966215077901,-0.25749870916049483,-0.2559386886116035,0.3231912923247814,0.28736781130890454,0.05294134169209838,-0.5104540922371866,0.5104540922371864,62.9,True,False,False,False,False,False,False,False,False
0.7592566023652966,0.5388458161841397,0.5152738440744897,0.5643189269167037,-0.7914295510317336,0.41940351154914435,-1.0369061559834778,-0.6076647836383406,0.29847654118115274,0.30443602502096684,0.014999027742200912,-0.5882957511069237,-0.08270369583758252,0.4584038152665218,0.41998129976211535,-0.26241640083321416,-0.5104540922371866,0.5104540922371864,61.4,True,False,False,False,False,False,False,False,False
-1.4100479758212652,-0.07858815434539462,-0.13550204600024637,0.19163271702170526,-0.0730628115022701,-2.456905505917303,-3.1273377132488474,-1.2459078003970265,-0.6963680712125406,-0.4681867270038886,-0.3713975132958336,-0.5725266366274206,0.3150626073677415,-0.8711859936605912,1.0609464939526345,0.02140556743956724,-0.5104540922371866,0.5104540922371864,68.8,False,True,False,False,False,False,False,False,False
-0.9761870601839528,1.2434469354943138,1.284984638197367,1.8665664311566292,-0.9848359809050506,-0.8311656264797458,-0.7153013010195749,-1.2459078003970265,-2.420765399361609,-2.3353583777306226,0.560994140078554,-0.559238057009862,-0.24377413328144812,0.9541830660529027,0.8620262612728186,-0.6093099176110578,-0.5104540922371866,0.5104540922371864,53.8,True,False,False,False,False,False,False,False,False
0.7592566023652966,0.5606376033792996,0.5399584468014623,0.3953663364110329,-0.9873477527215871,-0.7061087126768568,-0.7153013010195749,-1.7929732433330434,-0.8953369936912793,-0.8544981030163162,-0.3125980396596109,-0.6542071060100151,-0.10945106147316531,0.593616338208262,0.5525947882153264,-0.48316682060093297,-0.5104540922371866,0.5104540922371864,63.8,True,False,False,False,False,False,False,False,False
-0.7592566023652966,-0.8776203515012625,-0.7885219908683435,0.016065116017641334,2.6873744148714374,0.3568750546476998,1.0535254012818915,0.3496997414996898,0.563768437819471,0.4975917130271807,-0.3419977764777223,0.10288757006769815,-0.2587966263096521,-0.6007609477771106,-0.5746198636369664,1.3774438602984111,1.9590400296670403,-1.9590400296670405,71.9,False,False,False,True,False,False,False,False,False
1.193117518002609,-0.5725353307690221,-0.584313004672478,-0.11408956751883526,0.44687395452080286,0.6695173391549224,0.7855213554786391,1.671774561928397,0.563768437819471,0.5619769423625853,-0.21179894199751498,-0.40597643875401784,-0.2661979521430599,-0.33033590189363005,-0.3314951348060797,0.9044072465104422,-0.5104540922371866,0.5104540922371864,73.5,False,False,True,False,False,False,False,False,False
-0.32539568672798425,-0.17301923219108803,-0.31278237467577785,0.6853213952702061,0.48706230358538827,0.9196311667607003,1.1607270196031925,0.3496997414996898,0.8290603344577893,0.8195178597042038,-0.3419977764777223,-0.21869605667722333,-0.15657039326406863,-0.5556901067965305,-0.530415367485896,1.282836537540817,-0.5104540922371866,0.5104540922371864,66.2,False,True,False,False,False,False,False,False,False
1.6269784336399213,0.967417631022287,1.0112099534073056,1.2870958634779788,-0.06803926786919705,-0.018295686760967222,-0.7153013010195749,-0.33413206217033153,-0.6300450970529611,-0.14626058032686548,0.09479831339136023,-0.5999306408165196,-0.09801931068097101,0.16544334889275097,0.13265207478015845,-0.48316682060093297,-0.5104540922371866,0.5104540922371864,57.6,True,False,False,False,False,False,False,False,False
-0.32539568672798425,-0.40546496227279516,-0.45864593624425315,-0.6200769429176382,-1.0727479944838312,0.8571027098592559,0.571118118836037,1.4894194142830586,0.7627373602982097,0.7551326303687992,-0.3209979644647856,-0.4148945521862461,-0.22486777620204984,-0.2176587994421798,-0.24308614250393915,0.6836568267427238,-0.5104540922371866,0.5104540922371864,72.8,False,False,False,False,True,False,False,False,False
0.32539568672798425,0.8584586950464869,1.085263761588224,3.1304642824282385,-0.5151346512127092,-0.7061087126768568,-0.7153013010195749,-0.6532535705496745,-1.1606288903295976,-0.8544981030163162,2.694575040592918,-0.6260353172207905,-0.1769423594193892,0.593616338208262,0.5525947882153264,-0.13627330382308903,-0.5104540922371866,0.5104540922371864,48.4,True,False,False,False,False,False,False,False,False
-0.5423261445466404,0.5206859935215065,0.3267732414321523,0.5310610912399139,-1.0275361017861726,0.6695173391549224,-0.0720915910917689,-1.017963865840353,0.563768437819471,0.5619769423625853,-0.2957981900492616,-0.593670243307803,-0.26399953852917646,2.9147646487081373,3.0280465726752634,-1.6815262421971207,-0.5104540922371866,0.5104540922371864,65.3,False,True,False,False,False,False,False,False,False
0.5423261445466404,-0.9611555357493761,-0.8603317442559005,-1.1780052066706006,1.3033881439597785,0.2318181408448108,0.3031140730327846,0.03057823312034684,0.6300914119790505,0.5619769423625853,-0.3503977012828969,4.162932535531955,-0.21145745315736042,-0.9838630961120415,-0.9945625770721341,1.7874089255813177,1.9590400296670403,-1.9590400296670405,82.2,False,False,False,False,False,False,False,True,False
-0.32539568672798425,0.6659645748225733,0.8137331315915237,2.815437463384036,0.6226979816783639,-0.08082414366241174,-1.3049102017867302,0.7144100367903682,-0.497399148733802,-0.2750310389976747,4.298960678381279,-0.33746642828127055,0.08657415243144816,-0.7359734707188509,1.7461161842942245,0.4313706327224735,-0.5104540922371866,0.5104540922371864,53.8,True,False,False,False,False,False,False,False,False
0.9761870601839528,-0.5144238982485952,-0.5371878540118937,-0.6873193950299229,-1.1204716589980261,0.8571027098592559,0.9999245921212411,1.671774561928397,0.7627373602982097,0.7551326303687992,-0.3209979644647856,-0.4225133378336465,-0.20947888090486524,-0.2176587994421798,-0.220983894428404,0.7151926009952548,-0.5104540922371866,0.5104540922371864,73.7,False,False,False,False,True,False,False,False,False
0.9761870601839528,0.2337607954518991,0.1853977894503994,0.7117857892443699,-0.9521829472900749,0.6069888822534778,0.571118118836037,-2.020917177889717,0.4974454636598914,0.4975917130271807,-0.29999815245184897,-0.6403279228538982,-0.2447267791807976,0.8640413840917425,0.8178217651217481,-1.1769538541566205,-0.5104540922371866,0.5104540922371864,63.2,True,False,False,False,False,False,False,False,False
0.5423261445466404,-0.9756833938794827,-0.8693079634293451,-0.9978897859488912,1.6977363191560224,0.2318181408448108,0.8391221646392896,0.5776436760563636,0.4974454636598914,0.5619769423625853,-0.3629975884906589,1.5485669117503773,0.33052478311872224,-0.8486505731703011,-0.8398468405433882,1.945087796843974,1.9590400296670403,-1.9590400296670405,80.0,False,False,False,True,False,False,False,False,False
1.4100479758212652,-0.8013490963182024,-0.7481290045878426,-0.8976549689758705,-1.2108954443933433,0.8571027098592559,1.1071262104425421,1.4894194142830586,0.7627373602982097,0.7551326303687992,-0.3209979644647856,0.5189677629819263,-0.042179604888329725,0.6386871791888421,0.5746970362908614,0.5890495039851298,-0.5104540922371866,0.5104540922371864,74.5,False,False,False,False,True,False,False,False,False
-0.7592566023652966,0.6913883265502598,0.48610113176079445,0.196036921379846,-1.0878186253830506,-1.081279454085524,-2.32332557583909,1.854129709573737,-1.691212683606234,-1.562735625705767,-0.30419811485443626,-0.5937293036616589,-0.268103243941759,-1.0514693575829117,-1.0387670732232044,-0.13627330382308903,-0.5104540922371866,0.5104540922371864,64.2,False,False,False,False,False,False,True,False,False
0.7592566023652966,-0.6597024795496622,-0.6449024840932294,-0.32902083296892964,0.755821887954803,0.9196311667607003,1.1607270196031925,0.5776436760563636,0.8290603344577893,0.8195178597042038,1.094389365207145,0.12538956488676428,-0.268103243941759,0.18797876938304114,0.26526556323336925,0.24215598720728607,-0.5104540922371866,0.5104540922371864,72.7,True,False,False,False,False,False,False,False,False
0.9761870601839528,0.5170540289889797,0.4905892413475168,0.3498489714092604,-0.9973948399877335,-1.0187509971840794,-0.7153013010195749,-1.7929732433330434,-1.0279829420104385,-1.04765379102253,-0.29999815245184897,-0.6541480456561592,-0.10498095379160215,0.5710809177179721,0.5304925401397911,-0.48316682060093297,-0.5104540922371866,0.5104540922371864,64.3,True,False,False,False,False,False,False,False,False
1.4100479758212652,-1.0228989328023295,-0.9029687853297624,-1.2173253513107205,-0.7487294301506117,0.7320457960563669,0.6783197371573381,-0.6532535705496745,0.6300914119790505,0.6263621716979899,-0.3419977764777223,2.5479862196985064,-0.22867835979944795,-0.6007609477771106,-0.5967221117125014,1.1882292147832236,-0.5104540922371866,0.5104540922371864,82.5,False,True,False,False,False,False,False,False,False
0.10846522890932808,1.1272240704534606,1.1548294601824198,1.1010138773659421,-0.849200302812075,-0.14335260056385624,-0.7153013010195749,-0.9723750789290191,-0.4310761745742224,-0.33941626833307936,0.2333970726767421,-0.6546795888408616,-0.2242082521178848,0.6386871791888421,0.5967992843663965,-1.0508107571464955,-0.5104540922371866,0.5104540922371864,56.2,True,False,False,False,False,False,False,False,False
0.32539568672798425,-0.9720514293469559,-0.8693079634293451,-0.9264346166244718,1.3209705466755346,0.2318181408448108,0.4103156913540856,0.12175580694301602,0.16583059286199361,0.1756655663501576,-0.3587976260880716,2.2983971643038252,-0.22831195753046737,-0.8486505731703011,-0.8840513366944585,1.5981942800661297,1.9590400296670403,-1.9590400296670405,78.6,False,False,False,True,False,False,False,False,False
1.6269784336399213,0.3390877668951728,0.37838650167945886,0.6045312275779886,-0.5352288257450019,0.7945742529578114,-0.7153013010195749,-0.5164872098156715,0.6300914119790505,0.6907474010333945,0.02759891494996287,-0.6425722163004192,-0.2534471531825355,0.5485454972276819,0.508390292064256,-1.334632725419277,-0.5104540922371866,0.5104540922371864,60.9,True,False,False,False,False,False,False,False,False
1.4100479758212652,-0.8158769544483091,-0.7548611689679261,-0.9140445278817578,-0.42722263763392865,0.41940351154914435,0.6783197371573381,0.9879427582583757,0.29847654118115274,0.30443602502096684,-0.2957981900492616,-0.010980792166316289,-0.2335881502037878,-0.7134380502285609,-0.7072333520901772,0.30522753571234834,-0.5104540922371866,0.5104540922371864,79.4,False,False,True,False,False,False,False,False,False
0.5423261445466404,-0.5144238982485952,-0.5394319088052549,-0.09285190223452036,0.4142209209058273,0.7320457960563669,0.7319205463179885,1.5350082011943924,0.6300914119790505,0.6263621716979899,-0.22019886680268966,-0.40001134301458036,-0.2664177935044483,-0.30780048140334,-0.3314951348060797,0.9044072465104422,-0.5104540922371866,0.5104540922371864,72.1,False,False,True,False,False,False,False,False,False
0.5423261445466404,-1.0120030392047494,-0.8939925661563178,-1.1729438532432117,0.6427921562106566,-1.4564501954941909,0.89272297379994,0.3496997414996898,0.7627373602982097,0.7551326303687992,-0.3419977764777223,2.1751382058067357,-0.20002570236516612,-0.8035797321897211,-0.795642344392318,1.472051183056005,1.9590400296670403,-1.9590400296670405,81.5,False,False,False,True,False,False,False,False,False
1.4100479758212652,-0.9902112520095893,-0.8782841826027898,-1.1005007843246242,1.9037016081120226,0.8571027098592559,0.5175173096753866,0.21293338076568522,0.7627373602982097,0.7551326303687992,-0.3419977764777223,1.9315142461514923,-0.20610798003024386,-0.6909026297382709,-0.6409266078635718,1.4089796345509422,1.9590400296670403,-1.9590400296670405,81.5,False,False,False,True,False,False,False,False,False
0.9761870601839528,-0.26018638097172825,-0.3778599636832514,-0.07301992668111393,0.2911441018955348,0.7320457960563669,-0.6617004918589243,0.4864661022336944,0.4974454636598914,0.6263621716979899,-0.31679800206219827,-0.6229051184664323,-0.22765243344630232,-0.3754067428742101,-0.3535973828816149,0.9674787950155046,-0.5104540922371866,0.5104540922371864,70.0,False,True,False,False,False,False,False,False,False
1.193117518002609,-0.6015910470292354,-0.6089976073994507,-0.42144819676161005,0.7507983443217296,0.7945742529578114,0.4103156913540856,0.7599988237017019,0.7627373602982097,0.6907474010333945,-0.20759897959492765,-0.20517123564424133,-0.26795668303416675,-0.2401942199324699,-0.24308614250393915,0.2736917614598172,-0.5104540922371866,0.5104540922371864,72.6,False,False,True,False,False,False,False,False,False
0.5423261445466404,-0.8158769544483091,-0.7458849497944814,-0.8730619266558575,-1.1481011489799287,0.7320457960563669,0.8391221646392896,0.6232324629676974,0.8290603344577893,0.5619769423625853,-0.33359785167254763,1.2931899416778263,-0.2659048303278755,0.2330496103636213,0.11054982670462338,0.3682990842174112,-0.5104540922371866,0.5104540922371864,74.7,False,True,False,False,False,False,False,False,False
0.32539568672798425,-0.9793153584120093,-0.8760401278094286,-1.0123035456664427,0.8788987069650958,0.6695173391549224,-0.0184907819311184,0.8967651844357065,0.8290603344577893,0.8195178597042038,-0.33779781407513493,0.6672683115138818,-0.18734818385843788,-0.9162568346411714,-0.9282558328455287,0.7782641495003172,1.9590400296670403,-1.9590400296670405,80.2,False,False,False,True,False,False,False,False,False
0.5423261445466404,-1.004739110139696,-0.8895044565695956,-1.108795659331162,0.44436218270426636,0.2318181408448108,1.0535254012818915,0.6232324629676974,0.43112248950031185,0.43320648369177606,-0.3587976260880716,3.595953138516116,-0.23292862611962276,-0.9387922551314614,-0.9282558328455287,1.5981942800661297,1.9590400296670403,-1.9590400296670405,81.0,False,False,False,False,False,False,False,True,False
-0.32539568672798425,-0.6778623022122956,-0.6606108676467575,-0.6570600739803653,0.40919737727275424,0.6695173391549224,0.8391221646392896,0.5776436760563636,0.563768437819471,0.5619769423625853,-0.2915982276466743,-0.057047868173853246,-0.24436037691181703,-0.7359734707188509,-0.7293356001657124,0.11601289019716095,-0.5104540922371866,0.5104540922371864,76.0,False,False,False,False,False,False,False,False,True
-0.32539568672798425,-0.9030441032289492,-0.8199387579753997,-0.7220264402435318,1.5470300101638275,0.7320457960563669,1.1071262104425421,0.5320548891450282,0.6300914119790505,0.6263621716979899,-0.36719755089324624,0.024750721916452764,-0.23717889243979753,-0.6909026297382709,-0.6851311040146422,0.7151926009952548,1.9590400296670403,-1.9590400296670405,75.8,False,False,False,True,False,False,False,False,False
0.10846522890932808,-0.6705983731472422,-0.6493905936799517,-0.3515553884693769,1.8986780644789494,0.7945742529578114,0.9463237829605905,0.3496997414996898,0.563768437819471,0.6263621716979899,-0.3587976260880716,-0.1925913802729524,-0.11824471592869937,-0.39794216336450017,-0.30939288673054455,0.9359430207629734,1.9590400296670403,-1.9590400296670405,72.6,False,False,False,True,False,False,False,False,False
0.7592566023652966,2.409307550435376,2.189338719921914,2.3619175659909106,-0.716076396535636,-2.331848592114414,-0.7153013010195749,-1.1547302265743575,-2.619734321840348,-2.5285140657368363,0.37199583196212405,-0.6491279155784149,-0.23637280744804023,0.8865768045820328,0.8620262612728186,-1.2400254026616828,-0.5104540922371866,0.5104540922371864,48.0,True,False,False,False,False,False,False,False,False
1.6269784336399213,-0.3182978134921549,-0.3980564568235019,-0.8393775968811449,-1.0727479944838312,0.6695173391549224,1.1607270196031925,0.21293338076568522,0.563768437819471,0.5619769423625853,-0.35459766368548423,-0.43485695178951217,0.022380474906049476,0.25558503085391127,0.19895881900676385,0.08447711594462981,-0.5104540922371866,0.5104540922371864,76.1,True,False,False,False,False,False,False,False,False
0.7592566023652966,0.5424777807166663,0.3492137893657639,0.3454839348764392,-1.2008483571271968,-0.9562225402826349,0.9463237829605905,-0.7444311443723453,-1.1606288903295976,-1.1120390203579347,-0.3629975884906589,-0.5451226324383218,-0.09428200753736905,1.9908124086062449,1.9229341688985058,-1.5238473709344642,-0.5104540922371866,0.5104540922371864,65.8,False,False,False,False,True,False,False,False,False
0.32539568672798425,-0.4781042529233286,-0.5326997444251714,-0.46035490324558037,-0.2137220332283189,0.5444604253520333,0.9999245921212411,0.44087731532235896,0.4974454636598914,0.43320648369177606,-0.3419977764777223,-0.5112810496789388,-0.24758471687884617,-0.6458317887576908,-0.6188243597880366,1.0936218920256298,-0.5104540922371866,0.5104540922371864,73.1,False,False,False,False,False,False,False,True,False
-0.7592566023652966,0.7567636881357401,1.1099483643151968,4.303127212589114,-0.5879760338922702,-1.0187509971840794,-0.7153013010195749,-0.7444311443723453,-1.2932748386487567,-1.3695799376995532,3.7193658668242273,-0.6100299613258642,-0.1806796625629912,1.021789327523773,0.9946397497260294,-0.26241640083321416,-0.5104540922371866,0.5104540922371864,43.1,True,False,False,False,False,False,False,False,False
-0.9761870601839528,-0.41272889133784846,-0.47659837459114246,-0.11371529718800506,0.16304373925216878,0.9196311667607003,0.3031140730327846,0.3496997414996898,0.8290603344577893,0.8195178597042038,-0.20759897959492765,-0.322819460525028,-0.26795668303416675,-0.2401942199324699,-0.24308614250393915,0.05294134169209838,-0.5104540922371866,0.5104540922371864,71.1,False,False,True,False,False,False,False,False,False
-0.10846522890932808,0.4843663481962397,0.5623989947350739,1.3346194915322243,-0.9094828264089531,-0.20588105746530075,-2.644930430802993,-1.109141439663022,-0.6963680712125406,-0.33941626833307936,0.7709922602079204,-0.605600434786678,0.014905868618845554,0.7964351226208726,0.7515150208951428,-0.5147025948534641,-0.5104540922371866,0.5104540922371864,57.5,True,False,False,False,False,False,False,False,False
-0.9761870601839528,-0.04953243808518123,-0.17365097748738598,-0.09833974975983217,-0.4171755503677823,0.2943465977462553,-0.6617004918589243,1.7629521357510662,0.09950761870241406,0.3688212543563715,-0.30419811485443626,-0.5023629362467106,-0.26795668303416675,-1.0514693575829117,-1.0387670732232044,-0.6723814661161204,-0.5104540922371866,0.5104540922371864,65.1,False,False,False,False,False,False,True,False,False
-0.7592566023652966,-0.7032860539399822,-0.6606108676467575,-0.38031327621502303,0.47701521631924193,0.7945742529578114,-0.7153013010195749,0.21293338076568522,0.69641438613863,0.6907474010333945,-0.33359785167254763,0.1688579853246453,-0.2681765243955551,-0.30780048140334,-0.3314951348060797,0.4629064069750046,-0.5104540922371866,0.5104540922371864,74.8,False,False,True,False,False,False,False,False,False
-0.10846522890932808,0.41899098661075945,0.23476699490434477,-0.006217024608525154,-1.1606600080626115,-0.14335260056385624,-0.6617004918589243,-1.6562068825990404,-0.29843022625506327,-0.2750310389976747,-0.30419811485443626,-0.6436353026698239,-0.07544893091176694,2.7795521257663967,2.851228588070982,-1.4607758224294016,-0.5104540922371866,0.5104540922371864,66.3,False,True,False,False,False,False,False,False,False
-0.5423261445466404,-0.837668741643469,-0.7615933333480096,0.25952796622264723,1.9087251517450956,0.6695173391549224,0.9463237829605905,0.5320548891450282,0.43112248950031185,0.4975917130271807,-0.3503977012828969,-0.10482769444320889,-0.24443365736561315,-0.4204775838547902,-0.39780187903268516,1.3143723117933488,1.9590400296670403,-1.9590400296670405,71.3,False,False,False,True,False,False,False,False,False
-0.9761870601839528,-0.2492904873741482,-0.33297886781602826,-0.20486753066750854,-0.9898595245381239,-1.2688648247898573,-0.6617004918589243,0.25852216767702063,-1.2932748386487567,-1.1120390203579347,-0.30419811485443626,-0.532838078836312,-0.26729715895000167,-0.7359734707188509,-0.7293356001657124,-0.35702372359080786,-0.5104540922371866,0.5104540922371864,68.0,False,False,False,False,False,False,True,False,False
-1.6269784336399213,2.184125749418722,1.9357605282721027,1.0321046166872858,-1.2058719007602703,-1.3939217385927465,-3.5025433773734007,-1.5194405218650358,-4.1451627275106775,-4.009374340451142,-0.36719755089324624,-0.6728701778284532,-0.11648598503759254,-0.5782255272868206,-0.530415367485896,-1.7130620164496517,-0.5104540922371866,0.5104540922371864,55.8,False,True,False,False,False,False,False,False,False
0.7592566023652966,-0.794085167253149,-0.739152785414398,-1.1078643354846778,-1.2108954443933433,0.9196311667607003,1.1607270196031925,1.854129709573737,0.8290603344577893,0.8195178597042038,-0.3209979644647856,1.2772436461367558,-0.24553286417255488,-0.3528713223839201,-0.37569963095715,-0.19934485232815158,-0.5104540922371866,0.5104540922371864,74.6,False,False,False,False,True,False,False,False,False
